#Table1
ra,dec,deVRad_i,expRad_i,lnLExp_i,lnLDeV_i,z,logMass,ssfr,metallicity
139.917059999343,5.2503003489186,1.89418,1.280563,-1205.349,-67.5033,0.07503295,10.7209368496175,-20.2703266143799,0.00769999995827675
146.868100170059,-0.486724554146578,10.38918,4.441856,-42.90719,-303.544,0.08326827,10.6710676497479,-1.80246436595917,0.00769999995827675
132.195800215654,-0.011507459668111,1.61707,1.014763,-2002.761,-62.67376,0.09643447,10.911571938438,-33,0.0299999993294477
134.945331428061,-0.0056163594933965,5.208893,3.644075,-13880.02,-2066.708,0.05271267,10.9880631964322,-4.53546094894409,0.00769999995827675
145.689355681244,-0.0113375561368612,4.928515,2.522791,-13.35572,-432.0538,0.09768173,10.547031573766,-1.05447793006897,0.00769999995827675
130.233232755085,1.22637492077651,2.049597,1.243407,-637.5632,-117.8228,0.0776805,10.3637869513284,-2.21844720840454,0.0120000001043081
130.771472379207,1.14877166603375,2.645757,1.809919,-60.70585,-439.9319,0.07760298,10.3691918299256,-1.58499908447266,0.00769999995827675
130.778929479109,0.962776276743855,2.029362,1.494343,-1825.286,-241.4263,0.07698908,10.5880548487213,-2.55132269859314,0.00769999995827675
146.728219909806,-0.556828733211699,12.78336,4.855963,-20.41451,-38.09438,0.08931196,10.7841928771075,-1.61934792995453,0.0299999993294477
131.186779998871,2.29352850184339,10.99161,5.041014,-1076.271,-1306.46,0.04939082,10.775854126589,-1.77210557460785,0.00769999995827675
140.532231779953,3.30796639701701,1.904854,1.255882,-3831.621,-387.7707,0.08402988,10.7647169444077,-3.40829801559448,0.0299999993294477
132.789311678555,3.21573240143379,3.51386,2.191392,-616.2313,-150.6193,0.08929412,11.0065705166911,-1.71989727020264,0.0120000001043081
133.229125870198,3.15233426536336,8.160828,4.166554,-2846.348,-4913.194,0.03454218,10.5708956179161,-1.13935005664825,0.00960000045597553
140.734233977464,4.1153644597477,5.498774,2.59104,-42.49752,-186.8924,0.09970297,10.6138143036199,-1.05447793006897,0.00769999995827675
142.585023101382,2.80972107792033,4.338575,2.673296,-1264.274,-683.3389,0.09645759,10.8534639840854,-6.28481912612915,0.0299999993294477
131.460551597494,2.5098168828787,3.221709,1.926646,-131.4766,-771.3299,0.07511047,10.7870632874809,-1.29254388809204,0.00769999995827675
133.253741905529,2.56837171381612,3.10247,2.10982,-2122.644,-201.1974,0.07685579,10.9237552466996,-3.81417226791382,0.00769999995827675
138.212818272194,2.99171229335074,1.997652,1.432211,-1580.996,-193.8507,0.09197225,10.7124591655982,-3.40829801559448,0.0299999993294477
135.969491893725,3.22947929222549,2.697732,1.561841,-296.8831,-2.184911,0.09882341,10.9971630264045,-1.95028734207153,0.0299999993294477
139.105091194034,3.32595446170965,3.372859,2.03037,-179.6832,-472.3511,0.08809637,10.6035072566358,-33,0.00960000045597553
136.260767318968,3.99311648779427,5.116477,2.522641,-43.81013,-817.3956,0.07061697,10.4653994271699,-1.09258341789246,0.00769999995827675
136.05202624099,3.87532831706166,4.202873,2.949498,-6925.931,-1422.509,0.05734586,10.7593379654032,-1.19199097156525,0.00769999995827675
128.401731431384,3.74152080583079,2.494039,1.58646,-6648.025,-405.752,0.07595409,10.7540599842527,-2.55132269859314,0.00769999995827675
130.642212544897,4.13151009875113,1.795033,1.298383,-1237.685,-520.9403,0.09697144,10.711140919811,-2.55132269859314,0.00769999995827675
133.859636675223,4.38207503581979,2.457419,1.550402,-7266.816,-648.1165,0.07300064,10.9310774630809,-4.29482984542847,0.00769999995827675
133.854145081366,4.49331204687229,9.459271,4.05131,-114.0073,-552.8359,0.07211114,10.684485375243,-1.74138498306274,0.00960000045597553
132.603957213617,4.61526145002537,1.434301,0.9872143,-828.7479,-76.3577,0.09702624,10.4007658366833,-2.55132269859314,0.00769999995827675
142.644817913743,5.66018827184547,1.741431,1.435592,-701.7909,-53.73189,0.09101669,10.6543986108303,-2.55132269859314,0.00769999995827675
135.752332948508,5.49236731151102,2.186277,1.301445,-935.7865,-49.6548,0.08947457,10.5211447994593,-33,0.00769999995827675
140.566700106729,5.83934794393048,3.440164,2.331596,-4824.364,-651.6888,0.08324286,10.9405757137027,-33,0.00769999995827675
141.064126200538,5.94116949360702,21.47404,10.26642,-7334.265,-15379.85,0.03396508,10.6668227307673,-1.01165211200714,0.00769999995827675
129.935607389389,5.22766484150515,6.37401,4.13128,-11151.11,-5066.05,0.06130348,11.1157043308373,-2.55261540412903,0.00960000045597553
143.200627350718,5.07805756550649,1.400547,1.014854,-710.9238,-2.853181,0.07678184,10.4678611458838,-33,0.00769999995827675
137.682663701807,5.05739040151649,2.051191,1.570454,-456.7927,-60.80689,0.06350416,10.2988318359256,-7.03513717651367,0.00769999995827675
132.223414809519,4.91324091773502,1.529046,1.202861,-1133.156,-40.17205,0.07241192,10.6791450499818,-2.66989159584045,0.00769999995827675
136.833354914241,5.75155083495446,6.431937,2.935748,-20.18186,-167.1474,0.05912276,10.3630064415439,-1.74317741394043,0.0120000001043081
137.879953017573,1.23197647664768,2.221905,1.285391,-881.8801,-52.56601,0.09476376,10.6508756277954,-4.05051803588867,0.00769999995827675
142.153887838966,3.21740535208179,1.506203,1.089198,-591.8444,-38.05326,0.05884316,10.3197351284343,-1.63528251647949,0.00960000045597553
141.347972335551,4.50638647502634,1.967922,1.282902,-929.13,-80.4276,0.08272173,10.8462031787867,-2.14083933830261,0.00960000045597553
135.142408226094,1.31590173215509,3.357914,2.348404,-907.4557,-1489.541,0.07107083,11.0309233696437,-1.61754083633423,0.0120000001043081
143.36482625662,-0.526676873063278,1.094014,0.8284307,-436.7151,-27.05127,0.07235999,10.3153137191946,-1.28425180912018,0.0299999993294477
140.968100906274,-0.0224542937760289,1.514379,1.234637,-329.7059,-2.942442,0.07008598,10.3729698609974,-3.42206788063049,0.00769999995827675
142.630807792818,-0.0440643712857501,1.738819,1.244483,-1324.431,-56.89514,0.07259334,10.6070160757709,-33,0.00769999995827675
142.535107429686,-0.32729556367037,1.495083,1.031844,-2746.677,-160.2366,0.07111842,10.7897570426992,-4.04968404769897,0.00769999995827675
144.970312089555,-0.367640058015485,6.373803,3.287391,-522.3805,-2419.527,0.06511822,10.705358576415,-1.05447793006897,0.00769999995827675
138.917329342609,0.18556769528347,2.383409,1.788388,-2778.743,-257.6556,0.07025427,10.814768813912,-1.29254388809204,0.00769999995827675
140.825382807455,0.561431139308328,2.250628,1.300325,-728.9761,-73.01006,0.08758263,10.2225939338644,-1.58499908447266,0.00769999995827675
143.432533600988,0.980229782641909,4.531731,2.917429,-2411.875,-1259.828,0.05929844,11.0010793333961,-2.19258856773376,0.0189999993890524
139.84028281586,1.07498110766653,4.042218,2.299908,-715.9873,-132.7544,0.08803544,10.8271505912979,-1.41840445995331,0.00769999995827675
144.924575733347,1.13663435339728,3.111638,1.844042,-518.9943,-116.7242,0.0911722,10.8943991952096,-1.73915410041809,0.00769999995827675
145.635070441092,2.07778381319841,12.69484,5.265974,-172.0918,-1079.544,0.06041444,10.3154358633311,-0.841389298439026,0.00769999995827675
145.527659319224,2.35884640485956,6.362661,2.729285,-41.78907,-412.1377,0.08703848,10.5734585555791,-0.841389298439026,0.00769999995827675
146.726992241174,2.58920964658626,5.581887,3.074181,-122.9208,-282.0902,0.09657675,11.0210366690142,-1.51357746124268,0.0299999993294477
140.382702423458,0.747680830717939,9.386477,3.937206,-137.1788,-470.9568,0.08767002,10.7042325433711,-1.01098895072937,0.00769999995827675
145.926497832497,1.77677070347204,1.474106,1.046481,-505.7523,-64.134,0.0997223,10.8165447429037,-1.18532085418701,0.00769999995827675
145.360804426555,2.32096896471335,1.324126,0.9679269,-452.3698,-4.016021,0.08694639,10.3530353140008,-1.98188626766205,0.00769999995827675
143.133709360613,2.53377928744947,4.018165,1.972069,-3291.67,-286.2162,0.0511279,10.3930979273058,-33,0.00769999995827675
144.15293341081,3.79184411533387,3.415933,2.066966,-632.8341,-2473.651,0.09510345,10.8733161376016,-1.18323612213135,0.00960000045597553
139.924436866705,2.39814142453266,2.992328,1.589956,-1309.794,-71.84224,0.0855376,10.787342212049,-33,0.00960000045597553
137.828814962492,2.01900874222629,5.302797,3.060052,-7102.197,-244.1077,0.05538686,10.8565183657678,-3.35963487625122,0.00769999995827675
145.877376522395,-0.0501882157399638,4.716681,2.446936,-258.5055,-75.19933,0.09099656,10.95756389083,-1.45263171195984,0.0299999993294477
146.193300202678,-0.0388417218420254,2.76366,1.53734,-3791.26,-537.9675,0.06296081,10.7799034952368,-5.1751561164856,0.0299999993294477
146.016869509319,0.71679597234665,2.762636,1.947994,-2338.363,-166.5368,0.03516901,10.2900230386604,-4.04968404769897,0.00769999995827675
145.347493386211,0.0543928252721157,0.9475047,0.8090686,-947.8563,-47.37532,0.09017077,10.6949934182875,-4.30136013031006,0.0299999993294477
146.231848537983,0.0682256095120794,10.09361,6.160655,-19956.09,-4107.536,0.02160817,11.0063769368039,-8.65568161010742,0.00769999995827675
136.330040406937,4.24151850534113,15.5354,6.533935,-80.81736,-696.5566,0.07021828,10.6915718303709,-1.51357746124268,0.0299999993294477
141.930478283069,4.80561091522123,4.2492,2.375068,-53.91912,-205.1598,0.09020607,10.4539321577429,-0.869129121303558,0.00769999995827675
132.244950412728,5.05974497720089,1.460352,1.168764,-1595.979,-185.4679,0.09536942,10.8897004288169,-8.2072286605835,0.00769999995827675
132.797067329493,5.07194755396799,12.32786,6.7884,-1023.382,-8772.809,0.02839697,10.222480090183,-0.593974649906158,0.00769999995827675
135.562017944162,4.28763810564734,4.106071,2.092474,-22.04506,-322.7897,0.0947215,10.2610674274578,-0.761288523674011,0.00769999995827675
127.162772136733,3.99338956718029,9.962409,3.745263,-17.55379,-148.3053,0.09868395,10.262792071716,-0.636840045452118,0.00769999995827675
130.07572194062,4.27078505020735,13.84944,6.221456,-1262.991,-3811.702,0.05039631,10.9445193584379,-1.41840445995331,0.00769999995827675
131.289467764738,4.4363243166862,2.988644,1.974714,-2819.868,-177.6172,0.0605982,10.9040179888242,-6.44430112838745,0.00769999995827675
132.795756459921,4.51889045204645,3.102437,1.966532,-2902.744,-272.352,0.07206816,10.8442994600789,-4.74941349029541,0.0299999993294477
132.043830322271,4.93194004694148,1.893586,1.29756,-148.5183,-10.79234,0.09548613,10.6693160324208,-3.38042449951172,0.00769999995827675
133.805212896771,5.07354388427556,16.40752,7.216182,-260.0316,-1093.658,0.05500737,10.3885822795963,-0.953500628471375,0.0189999993890524
134.619643415516,5.12144489443553,2.308801,1.798504,-3931.741,-92.07639,0.05878455,10.6001107270964,-3.40160775184631,0.00769999995827675
138.247267345418,5.79791891774687,9.006505,3.831465,-65.3121,-709.4866,0.07035328,10.2675296173999,-0.485363692045212,0.00769999995827675
128.709592796133,4.85400172758967,9.664379,3.973328,-588.5933,-2520.347,0.06260514,10.2012718908118,-0.968094408512115,0.0299999993294477
129.134482012045,5.50067865286013,0.8567255,0.6598623,-239.0656,-16.7795,0.09988745,10.3701364220507,-33,0.00769999995827675
145.246264554415,5.56050930892523,6.964617,3.663737,-2711.177,-709.8037,0.08709625,10.9209803355918,-3.40160775184631,0.00769999995827675
139.899525719901,-0.45187491329034,3.226445,1.993257,-156.0759,-1041.172,0.05628026,10.3088073164695,-1.01311159133911,0.00960000045597553
143.167185473161,-0.150729746921334,3.297572,1.754818,-45.15474,-188.1424,0.09023888,10.4512940843874,-1.17678380012512,0.00769999995827675
144.083204944236,0.83698020290693,3.305551,1.845101,-347.1119,-34.24655,0.09092774,10.5533893027433,-1.30077612400055,0.00960000045597553
133.680088445878,1.0959365255426,2.870657,2.204729,-4810.979,-412.809,0.05793572,10.5414058996354,-1.98188626766205,0.00769999995827675
131.979057095232,0.566684510357401,1.401068,1.184155,-936.9373,-84.94292,0.0585021,10.2520403643807,-33,0.00769999995827675
132.35689003626,0.913296974173412,10.85577,4.15386,-23.71655,-192.2419,0.06538387,10.2833953463876,-1.05947625637054,0.0189999993890524
132.324183002091,0.916772328317215,9.051308,3.978751,-1265.869,-2958.835,0.06716337,10.9567160677192,-1.17892467975616,0.00960000045597553
143.174430862343,1.12048180378044,7.613291,3.041546,-53.71888,-772.6494,0.05072653,10.2826453590168,-1.09258341789246,0.00769999995827675
143.412122625203,1.62988252878373,0.5493203,0.5971227,-30.7846,-184.6892,0.07317344,10.2253630453887,-4.54210615158081,0.0299999993294477
146.91738027804,1.60014405353638,5.323582,2.97704,-3042.84,-1488.096,0.03056992,10.448385660613,-1.09675097465515,0.00769999995827675
139.969090305127,0.83382180588649,2.459819,1.583663,-4893.049,-175.4695,0.08891609,11.0478533374016,-2.55132269859314,0.00769999995827675
144.536728484746,1.44915765473706,13.6118,5.362523,-597.2665,-4389.992,0.045784,10.345328331738,-1.30077612400055,0.00960000045597553
130.565175039105,1.26827051751822,6.052291,3.117536,-4301.119,-730.707,0.07832783,11.0722888339563,-9.23846244812012,0.00769999995827675
141.045484301145,1.74124802539001,11.51998,6.074813,-3405.394,-2439.228,0.0564793,10.9333604293728,-2.67144703865051,0.00960000045597553
145.436149603867,1.87966189486599,3.081978,1.908732,-3068.329,-134.9873,0.06032741,10.8209516788311,-33,0.00769999995827675
146.407900365188,1.88827084175069,6.931701,3.862936,-192.5041,-107.0478,0.09298876,10.9958198917163,-2.05692338943481,0.00769999995827675
146.795744612626,1.76721220842382,1.798778,1.253667,-1362.528,-84.73967,0.06234185,10.7868217247128,-17.0621147155762,0.0120000001043081
133.050466575059,2.25935503483135,4.695769,2.356942,-144.914,-190.8528,0.09543809,10.8191424909191,-1.13720631599426,0.00769999995827675
144.89385826752,3.15842359351677,12.31898,7.1494,-7164.975,-8628.858,0.04618573,11.0514542774204,-3.42206788063049,0.00769999995827675
145.243515159428,3.04753848307827,9.891871,4.883839,-157.263,-222.6861,0.09354486,10.957852848752,-1.45263171195984,0.0299999993294477
138.159140784314,3.89074984252747,1.26295,0.9616096,-418.4943,-20.76142,0.08622036,10.478424853407,-5.49293661117554,0.00769999995827675
141.026556215252,4.62373401770011,10.91292,4.400088,-465.4402,-1767.785,0.0714097,10.6766556556842,-0.841389298439026,0.00769999995827675
143.29620134624,2.78805039740755,1.654368,1.347633,-578.033,-70.28255,0.09289304,10.7338828624228,-4.53546094894409,0.00769999995827675
145.79920527815,2.97891712176069,1.448556,1.240285,-882.0109,-22.82273,0.0713812,10.4570510590908,-7.03513717651367,0.00769999995827675
137.768538610124,3.31501660848798,5.400053,3.166735,-5222.928,-2345.656,0.07231921,11.1948682676259,-2.55745387077332,0.0240000002086163
142.667604493556,3.70277513554848,1.326928,0.990931,-497.7952,-33.7431,0.09042641,10.4348675253194,-7.03513717651367,0.00769999995827675
139.727878942129,3.93516578589031,5.127643,2.388887,-48.91315,-723.4979,0.09788775,10.3789388264077,-0.706954717636108,0.00769999995827675
146.298334162662,4.2437946438665,1.458194,0.9950574,-685.5424,-72.42424,0.09145568,10.537554345968,-1.9885436296463,0.0299999993294477
137.779355482895,4.20375538738142,1.787339,1.446433,-3674.863,-305.3218,0.07322061,10.6437345188762,-2.55132269859314,0.00769999995827675
145.767886582058,4.81588498359629,14.12398,5.501336,-60.11057,-700.028,0.0892591,10.5227264177511,-1.09002089500427,0.00960000045597553
141.06270138853,5.21740824104643,3.721786,2.114856,-74.69569,-319.756,0.06314874,10.4004639619412,-1.05947625637054,0.0189999993890524
141.047761735466,2.38938260639728,10.93664,4.907268,-569.4113,-1450.356,0.08926902,10.7388362991635,-1.47345352172852,0.00769999995827675
137.335172625245,0.738752327141733,2.473265,1.533123,-4922.305,-924.5902,0.05375785,10.5420102367827,-1.24359464645386,0.00960000045597553
135.688540503778,0.123709193307651,4.42988,2.629156,-3919.477,-681.8115,0.05330274,10.883198230936,-1.9693056344986,0.00769999995827675
141.063718131739,4.02383706661409,5.32547,3.012865,-511.5373,-749.1232,0.09658305,10.9661446510377,-1.90210223197937,0.00769999995827675
137.192239427152,2.53349373206607,2.14543,1.657373,-3013.817,-433.4489,0.05485824,10.4623498161634,-2.66989159584045,0.00769999995827675
146.519912538458,4.89789032336143,7.114216,3.00408,-269.8864,-214.7106,0.08752952,10.3700448402912,-0.929654538631439,0.00769999995827675
140.510423858603,5.99790814050424,3.015909,2.231616,-10454.31,-155.6875,0.05490239,10.9887136203951,-3.42206788063049,0.00769999995827675
143.77340595477,-0.0189026683179715,5.098807,2.705789,-129.262,-263.171,0.08242688,10.8250673564959,-1.28425180912018,0.0299999993294477
143.66382930796,0.688079385500477,6.412565,3.740214,-21121.19,-3397.937,0.02544205,10.7280782665501,-4.37586402893066,0.00960000045597553
137.868752877816,-0.264503966424003,7.940107,3.409923,-43.25613,-1435.426,0.06508687,10.3887733151664,-0.75337952375412,0.00769999995827675
140.307280422304,-0.230443035787449,6.227582,3.673887,-4306.226,-1680.883,0.05490463,10.6629874709574,-1.75784420967102,0.00769999995827675
144.734911574497,1.00255357033331,6.352555,3.157745,-201.6503,-442.5225,0.06165184,10.6402074231447,-1.5099618434906,0.00960000045597553
145.345145466824,1.08768437169474,8.9753,3.992707,-708.3601,-658.1568,0.08886655,10.9168870845395,-1.9885436296463,0.0299999993294477
144.488854292372,1.60188942960391,1.818114,1.003193,-1209.266,-119.4346,0.09092368,10.9300221684879,-6.81184864044189,0.00769999995827675
142.636939133183,1.7166493725789,3.328766,2.140491,-421.5339,-186.6788,0.09291252,11.0488384464715,-6.12713098526001,0.00769999995827675
141.940444729954,2.1666128349662,10.31273,4.162443,-204.1693,-926.4192,0.07120571,10.4723873984383,-1.1902951002121,0.0189999993890524
146.735764727867,2.7138633739274,9.893135,4.639632,-235.1763,-686.474,0.08337277,11.0844410119061,-1.54777634143829,0.00960000045597553
